,Positive tweets,Life births rate,Mortality rate,Patients with diabetes mellitus,Patients with chronic alcohol abuse,Patients with tobacco abuse,Patients with obesity,Patients with hypertension,Patients diagnosed with dementia,Patients diagnosed with anxiety disorder,Patients diagnosed with depressive disorder,People with low literacy ratio,Unemployed people ratio,Population density,Gender ratio,Youth people ratio,Elderly people ratio,Average age of buildings,Buildings with repair needs ratio,Walkability index,Altimetry,Beds/customers in tourist accommodations,Density of fast food outlets,Normalized difference vegetation index (NDVI),Noise level,Particulate Matter (PM2.5),Mean temperature,Extreme heat vulnerability,Vulnerability to flash floods index,Nitrogen Dioxide,Distance to green spaces
3159,0.27785108375,10.4152104012,17.7547882008,8.01581712244,0.778744433898,10.4002650973,11.0101383615,20.9660829034,1.1538310414,7.13673955673,9.92555280559,64.5047137723,64.5075076479,29.5368053311,94.3396226415,32.589309882,25.8344283837,1954.94266878,75.8471787647,-0.326918144399,106.253052891,1513,0.00177716429104,0.242515296158,59.5800719407,9.20585048019,22.5349508552,0.479429341068,0.192429397165,,0.422597704513
3160,0.646372349436,10.4152104012,17.7547882008,8.10376645908,0.66714465359,8.90983094527,11.1309413127,16.6237731581,0.914859756272,7.21504367722,10.0344557124,69.7697484166,67.9042876749,13.9627455098,100.0,38.4152604039,22.0378501917,1944.29173694,68.3635622942,-0.472606638371,86.3577179398,1513,0.00255932286058,0.193789189692,59.7805013528,9.20937643981,22.5924313646,0.479429341068,0.192429397165,,0.830159221556
3161,0.959273382033,10.4152104012,17.7547882008,7.55747383275,0.927911679563,12.3924191741,10.3805802067,24.3922734977,1.34238534025,6.72866179795,9.35801109956,66.6607332221,66.1271035209,154.603333111,100.0,18.9509889607,30.2366853686,1957.84404143,43.1615138773,-0.0944567420397,68.4407425952,1513,0.00395500477395,0.311994268216,56.0729947068,9.17239988842,22.6456953722,0.479429341068,0.192429397165,,0.824830442509
3162,0.771840026042,10.4152104012,17.7547882008,7.742189439,0.935417688576,12.4926632082,10.6342966216,19.3625976744,1.06558608691,6.89312003768,9.58673444441,44.3509563494,50.529389486,154.603333111,100.0,18.3382027415,24.4668611863,1951.55326654,35.82427173,0.874257922152,53.2142444436,1513,0.00557736177817,0.137506725992,53.6720645494,9.10329443296,22.7388909926,0.479429341068,0.192429397165,,0.349204175385
3163,1.14787508677,10.4152104012,17.7547882008,7.19255435294,0.939091252814,11.9519418524,10.1563244992,21.8250516145,1.12127863992,6.76225245149,9.17408852799,51.4197098691,58.3744989993,226.458430922,69.5402298851,18.2318036532,28.7245592735,1964.43507267,27.7915798815,-0.0122841376865,39.4618366016,1513,0.00712340077566,0.197851116537,54.2053954906,9.01712141389,22.9285987435,0.479429341068,0.192429397165,,0.0896228072511
3164,2.75270002702,9.60957331077,14.1423909102,5.87144398703,0.960329968035,10.8670870246,8.98442711152,18.9161825128,0.775956606153,6.41788084924,8.15996218695,46.3892202599,54.6524633999,51.3860580614,95.5555555556,17.0240245423,28.6149945176,1970.98517801,23.1067418999,-0.410712025991,25.5942604006,2498,0.00840481114152,0.256778552068,57.8121655186,8.92474323777,23.020361121,0.348748095744,0.276817083925,,0.384460988641
3165,2.96252018693,9.60957331077,14.1423909102,5.78447366637,0.948946709222,10.7359381545,8.85286495885,18.7053287578,0.767116284844,6.32478248191,8.04056276821,46.0647254719,55.1646695838,5.02315055812,105.405405405,18.0535524026,28.3131489089,1968.60476944,25.5372159294,-0.465825786622,19.6488579022,2498,0.00935063752543,0.187280213151,54.7158643353,8.83271701623,23.0150210329,0.348748095744,0.276817083925,,0.500340956755
3166,1.40585740453,9.60957331077,14.1423909102,5.77300639547,0.934978541818,10.5779088574,8.83531483992,18.3036794943,0.750644417663,6.31224409063,8.02462297544,46.3594618943,56.4319750369,24.5376143539,94.5945945946,19.4194239608,27.5880627316,1967.56303683,25.0118017055,0.104753331784,9.24784283513,2498,0.00988783803555,0.140558614027,57.2266243244,8.74440401983,23.0587451787,0.348748095744,0.276817083925,,0.674252643034
3167,0.334444184822,9.60957331077,14.1423909102,6.33162322905,1.08803339489,12.3094997053,9.6902516374,39.8907620087,1.6359430806,6.92303950036,8.80111431637,52.0750790331,61.5827428399,24.5376143539,94.5945945946,12.2710524258,35.8685053606,1932.0,75.5106946563,0.472292851352,0.0,2498,0.00977809443597,0.201313250948,71.7488756316,8.66290640888,23.2169431017,0.348748095744,0.276817083925,,0.901597774452
3168,0.229746782112,9.60957331077,14.1423909102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170655025581,0.134671160931,2498,0.00926070665018,0.154379887403,65.1784813834,8.61538034283,23.1782219383,0.348748095744,0.276817083925,,0.86958133507
3169,0.0,9.15242955403,13.0907477258,6.53513899092,1.50008264296,12.7136492187,12.6455979003,15.3296402244,0.672948231298,6.2439122713,11.3655083629,83.0303030303,68.4848484848,4.59846607709,91.8604651163,33.3333333333,18.1818181818,1995.5,83.3333333333,-0.381830172992,98.0776143791,197,7.08747427222e-10,0.175898080219,62.2927657734,9.25489054183,22.2811784453,0.382783099221,0.192429397165,,0.0
3170,0.0,9.15242955403,13.0907477258,6.53513899092,1.50008264296,12.7136492187,12.6455979003,15.3296402244,0.672948231298,6.2439122713,11.3655083629,83.0303030303,68.4848484848,4.59846607709,91.8604651163,33.3333333333,18.1818181818,1995.5,83.3333333333,-0.295532834468,91.3361410898,197,7.58163949859e-05,0.19650814674,59.9986557611,9.26259321737,22.3512920858,0.382783099221,0.192429397165,,0.0
3171,0.0,9.15242955403,13.0907477258,6.65895254974,1.57494495032,13.3481296721,12.885179106,21.8022488577,0.957086049791,6.36220830147,11.5808372243,81.3142314076,73.682440081,4.59846607709,91.8604651163,27.620286909,31.4075202171,1995.5,75.9422375417,0.104494801537,89.9715549005,197,0.000431942845153,0.192059296574,64.9917557417,9.27969321714,22.4277644557,0.382783099221,0.192429397165,,0.0
3172,0.0,9.15242955403,13.0907477258,7.75753908995,2.01918772288,17.1132200855,15.0109615363,39.8469112994,1.74921968742,7.41183830766,13.4914307905,58.6698504484,74.7930886126,4.6676933608,28.5714285714,6.30172784685,66.188041028,1995.5,84.5485044815,-0.0355575221311,90.3539925273,197,0.00186151363935,0.385269489477,65.0432537919,9.28906310395,22.5194150765,0.382783099221,0.192429397165,,0.0
3173,0.000458710136549,9.15242955403,13.0907477258,6.59470399369,1.69421822449,14.3590063569,12.7608571281,17.6732827578,0.775830626091,6.30082286681,11.4691001209,32.9194081073,47.344085433,4.6676933608,28.5714285714,26.02692626,17.8684598488,2002.6391446,9.97871905923,-0.0784962386758,81.4823326801,197,0.00479205308732,0.169413397011,70.285704483,9.30409151273,22.4929220506,0.382783099221,0.192429397165,,0.217158554251
3174,0.000750912278098,9.15242955403,13.0907477258,6.60758312717,1.59379623907,13.5078999845,12.7857784563,10.9516428324,0.480760707098,6.31312806486,11.491498711,42.2526353487,52.7210700956,21.0621349468,85.4545454545,26.4106389214,19.6574497126,1983.8375739,9.65738838428,-0.0407233247426,81.7591975566,197,0.00941712449327,0.349423732679,68.2084329206,9.31471625642,22.4912403728,0.382783099221,0.192429397165,,0.850310473072
3175,0.00711148336656,8.5402409366,16.7411345512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1111111111,61.1111111111,21.0621349468,85.4545454545,21.8954248366,30.3921568627,1970.5,0.0,0.236279357919,93.823844376,4679,0.012514944848,0.367109158322,58.3846939924,9.31095497814,22.4818652725,0.462282877888,0.192429397165,,1.0
3176,0.0211085734109,8.5402409366,16.7411345512,6.5753186056,1.03353334178,11.1775136091,11.9176786094,23.8580864445,1.54463833312,6.11872837485,9.5479814189,56.1372955927,61.1578568102,195.871235463,71.4285714286,19.7462978113,32.9361492174,1969.93471359,68.3903956237,0.270843694953,91.5056815993,4679,0.0160301068065,0.290905754536,53.592975934,9.29660385238,22.4383582762,0.462282877888,0.192429397165,,0.861167717791
3177,0.0158562669535,8.5402409366,16.7411345512,6.69692995591,1.04835107731,11.3377652758,12.1380975846,25.3389761168,1.64051521579,6.23189503103,9.72457254441,46.210414581,62.0377046022,251.095367701,66.8918918919,17.4024746097,37.0448660309,1969.61331992,73.3360430918,0.280947524244,86.1425654854,4679,0.0183595670497,0.279451369324,57.710003881,9.26597984025,22.4182847519,0.462282877888,0.192429397165,,0.360348011834
3178,0.0130261683704,8.5402409366,16.7411345512,6.78479697874,1.07018860826,11.5739350146,12.2973554094,28.4446119374,1.84158264626,6.31366056637,9.85216373073,46.1684894871,63.7495503588,221.190870921,76.2711864407,15.6290728988,41.6720828267,1962.54724768,72.8575351272,0.425889359275,81.2631639767,4679,0.0191799471619,0.261023154034,52.5032034928,9.22382761604,22.4002573845,0.462282877888,0.192429397165,,0.0108937038342
3179,0.189418321863,8.5402409366,16.7411345512,6.84161758037,1.08283632025,11.7107181906,12.4003420035,27.9157139091,1.80734032885,6.36653554449,9.93467259168,39.8007802282,62.2549040507,305.498161128,84.3902439024,14.6574989952,40.9432811893,1967.07724394,32.7093502789,0.477579629234,78.5462394474,4679,0.0183264045344,0.171018703355,56.2033454405,9.17463259785,22.4743176782,0.462282877888,0.192429397165,,0.0
3180,0.361732685655,8.5402409366,16.7411345512,6.57493859574,1.02172242996,11.0497803061,11.9169898465,21.6994478802,1.40488211748,6.11837475289,9.54742960882,40.5641437702,56.1756681677,78.0013701695,81.4159292035,19.5082751712,31.9265467857,1973.96716699,46.7626741489,0.0276486926126,74.375,4679,0.0158883299607,0.189194294321,56.1214959587,9.12084171929,22.5318509588,0.462282877888,0.192429397165,,0.0
3181,0.467924635762,8.5402409366,16.7411345512,6.54852691804,1.01497836275,10.9768441947,11.8691190276,18.2079020905,1.17882981102,6.09379710252,9.5090773672,40.2759643595,52.9366453128,78.0013701695,81.4159292035,19.9525339507,26.757566169,1971.36910791,39.8168476195,0.271532078454,76.4699356727,4679,0.0123276591623,0.235124170473,56.1990947454,9.06421057945,22.5690851966,0.462282877888,0.192429397165,,0.0
3182,0.686696599398,8.5402409366,16.7411345512,6.56290452063,1.0224949577,11.0581350818,11.8951782435,17.0442039047,1.1034887802,6.10717632415,9.52995499924,39.2322186634,51.9095421209,78.0013701695,81.4159292035,19.3177245295,25.0688654312,1967.69322026,32.5643716739,-0.229609677125,79.3510015408,4679,0.00851054032891,0.227095670154,55.496058521,9.00592875278,22.5431683245,0.462282877888,0.192429397165,,0.00306759616157
3183,0.613019961011,8.5402409366,16.7411345512,6.5917239274,1.0286271997,11.1244543922,11.9474130397,18.3854315847,1.19032356022,6.13399451085,9.57180349007,38.6296743044,53.1539349102,78.0013701695,81.4159292035,18.810606237,27.1398770071,1967.98077885,30.9202063723,0.149092861676,84.7900312006,4679,0.00562209729708,0.220984890155,62.6705214217,8.94682958175,22.5142120467,0.462282877888,0.192429397165,,0.311369230268
3184,0.177429187714,8.5402409366,16.7411345512,6.05008568737,0.883884695551,9.55908514422,10.9657008438,13.7928049891,0.892984244854,5.629967639,8.78529379194,51.8058298655,62.4958563764,15.8240881469,65.7894736842,28.1521668798,24.2903249744,1987.93074604,21.6689040557,-0.436033635574,93.7145707817,4679,0.00387708093903,0.234519777072,79.1195105652,8.88752688405,22.5533986211,0.462282877888,0.192429397165,,0.729813674029
3185,0.000762822213032,8.5402409366,16.7411345512,1.54804666502,0.264242505631,2.85774448043,2.80581424761,2.84324782401,0.184079707722,1.44055027947,2.24790944437,80.7195611753,88.4795346882,15.8240881469,65.7894736842,55.9560316059,22.1116054152,1972.91472627,90.7273603028,-0.211116760752,101.754786025,4679,0.00223713498149,0.411770874569,76.0395738134,8.82859557092,22.3760418836,0.462282877888,0.192429397165,,0.891686695683
