,Normalized difference vegetation index (NDVI),Annual mean PM2.5,Annual mean PM10,Annual mean NO2 concentrations,Annual average noise levels of rail noise,Major summer heat spots,Cycling routes density,Land use diversity,Proportion of population with access to public open space,Prevalence rates of cardiovascular diseases,Prevalence rates of obesity,Prevalence rates of depression,Prevalence rates of mental health issues,Prevalence rates of dementia,Population density,Gender ratio,The ratio of elder people,The ratio of active people,The number of recorded crimes
2597,0.3249000012874603,10.4071485,3.6099240923076925,25.667993692307707,60.0,32.91631802645597,294.5610046386719,1.897288203239441,0.54,0.6332427181980826,5.224456331946633,8.299784595316106,0.9030963507565585,0.6268272210251201,7460.863636363636,104.4454574584961,0.12122727693481879,0.8069999814033508,3.5454545454545454
2598,0.35660000145435333,10.487549259259254,3.808213070370372,26.229621407407407,0.38,32.42927689985795,294.5610046386719,1.897288203239441,0.38,0.5945873368870128,4.565916603261774,8.240880380977284,0.7737432176416571,0.6271724673834714,9422.181818181818,107.11818140203303,0.11063636534593323,0.8069999814033508,24.272727272727273
2599,0.36649999022483826,10.75021992307692,4.693426003846156,27.887029192307704,0.62,32.876819523898035,294.5610046386719,1.897288203239441,0.62,0.6087168956344778,4.767377539114519,8.162643096663736,0.8071702935478904,0.6258888420733538,10736.568181818182,108.75908990339799,0.10602272759107026,0.8069999814033508,22.09090909090909
2600,0.4083999991416931,10.582267777777776,4.047782662962962,26.803653740740746,0.54,32.22615926915949,294.5610046386719,1.897288203239441,0.54,0.6103315461765636,4.558910337361422,8.210206898775967,0.7790496024218473,0.6217542480338704,10618.272727272728,97.7386365370317,0.12543181821026586,0.8069999814033508,8.045454545454545
2601,0.38314999639987946,10.787113076923081,4.842977361538462,27.999379692307695,62.0,31.41536877372048,294.5610046386719,1.897288203239441,0.46,0.6043783751401034,4.259979930790988,8.309446334838867,0.7237739671360363,0.6251816234805367,8360.90909090909,83.87045548178934,0.14684090881862424,0.8069999814033508,6.045454545454546
2602,0.3842500001192093,10.749158777777778,4.613137951851855,28.226585555555577,55.00000000000001,31.82533680308949,294.5610046386719,1.897288203239441,0.46,0.6370414549654181,4.815429069779136,8.021303610368209,0.755242483182387,0.5912806147878821,3399.4545454545455,106.23409115184437,0.11211363683370026,0.8069999814033508,3.227272727272727
2603,0.5446500033140182,10.640232692307691,4.3689937846153875,27.380598,0.46,32.884196281433105,294.5610046386719,1.897288203239441,0.46,0.6438136696815491,4.936627388000488,7.958148956298828,0.7618571519851685,0.5838881731033325,2281.0,111.0,0.10700000077486038,0.8069999814033508,1.0
2604,0.6445499956607819,11.101532703703704,6.754301388888884,29.861708629629653,0.38,31.400746779008344,428.93937544389206,2.0627195130694997,0.38,0.8869104060259733,4.893818096681074,7.3751843625848945,0.7658415030349385,0.3807084560394287,1610.8181818181818,103.22727272727273,0.15018182281743397,0.7456818168813532,23.454545454545453
2605,0.6175999939441681,10.629550769230768,4.347268269230769,26.956637423076916,0.15,29.94028663635254,450.1570129394531,2.0888402462005615,0.15,0.9252941012382507,4.887058734893799,7.283137321472168,0.7664706110954285,0.3486274480819702,1505.0,102.0,0.15700000524520874,0.7360000014305115,27.0
2606,0.5810000002384186,10.787714666666663,4.789788218518523,27.873314777777786,0.31,30.17137453772805,450.1570129394531,2.0888402462005615,0.31,0.7786212468689139,6.0997242819179185,8.421487006274136,0.9328487556089055,0.3968790376728231,5074.181818181818,108.74318261580034,0.13556818257678638,0.7360000014305115,21.772727272727273
2607,0.3616499900817871,10.956940346153845,5.629641223076922,28.14374738461538,56.333333333333336,31.668674338947643,450.1570129394531,2.0888402462005615,0.62,0.5893051515926014,5.786691882393577,7.715922702442516,0.9647461501034823,0.33331918716430664,11018.727272727272,109.48181776566939,0.10254545442082665,0.7360000014305115,22.181818181818183
2608,0.2774000018835068,11.645127592592596,9.424543348148152,32.03503207407407,0.69,33.79476278478449,450.1570129394531,2.0888402462005615,0.69,0.45690563862973993,4.967234275557778,6.295287955891002,0.8645400865511461,0.2255499850619923,14976.931818181818,95.39545440673828,0.07218181799081239,0.7360000014305115,6.659090909090909
2609,0.19370000064373016,11.201426615384614,7.022192603846154,28.4963523076923,0.46,32.66600318388505,450.1570129394531,2.0888402462005615,0.46,0.4548064890232953,5.0317629467357285,6.261939232999628,0.8641767542470585,0.22287724404172463,13816.84090909091,93.95681901411577,0.06684090908278119,0.7360000014305115,3.6136363636363638
2610,0.15844999998807907,11.799581407407402,11.430815144444448,33.96556544444445,0.54,33.36040531505238,450.1570129394531,2.0888402462005615,0.54,0.4789938486435197,4.176597725261342,5.414066975766962,0.767420079220425,0.1744274707003073,4281.295454545455,88.56363556601785,0.06300000101327896,0.7360000014305115,3.159090909090909
2611,0.20125000178813934,12.177219807692312,13.754284876923073,35.36310853846156,0.46,33.36930613084273,450.1570129394531,2.0888402462005615,0.46,0.48034653067588806,3.9464850425720215,5.205990314483643,0.7418811917304993,0.16148515045642853,2380.0,87.0999984741211,0.06300000101327896,0.7360000014305115,3.0
2612,0.152149997651577,11.301363074074073,7.361683925925921,30.08063677777779,0.38,33.01952947269786,450.1570129394531,2.0888402462005615,0.38,0.48034653067588806,3.9464850425720215,5.205990314483643,0.7418811917304993,0.16148515045642853,2380.0,87.0999984741211,0.06300000101327896,0.7360000014305115,3.0
